epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,18171.4,1.1029,0.75617,1.15659,0.88134,0.77469,0.85424,0.59131,1.26147,0.80701,1.26992,0.00457785,0.00457785,0.00457785
180,18365.9,1.11279,0.76047,1.15947,0.88095,0.77513,0.85423,0.59216,1.26125,0.80664,1.27001,0.00454738,0.00454738,0.00454738
181,18570.7,1.09867,0.75557,1.15174,0.87975,0.77624,0.85419,0.59238,1.26028,0.80664,1.26915,0.00451692,0.00451692,0.00451692
182,18766.8,1.10916,0.75952,1.15795,0.88003,0.77669,0.85411,0.59213,1.26018,0.80591,1.26879,0.00448646,0.00448646,0.00448646
183,18977.1,1.10185,0.7527,1.15363,0.88085,0.77603,0.85472,0.59305,1.25873,0.80517,1.26762,0.004456,0.004456,0.004456
184,19169.4,1.09672,0.75078,1.15105,0.86596,0.78716,0.85471,0.59374,1.25849,0.80482,1.26755,0.00442554,0.00442554,0.00442554
185,19363.7,1.0936,0.75079,1.14605,0.87941,0.77852,0.85463,0.59406,1.25819,0.80461,1.26702,0.00439508,0.00439508,0.00439508
186,19567.4,1.10318,0.76006,1.15505,0.87992,0.77739,0.85442,0.59449,1.25704,0.80415,1.26619,0.00436462,0.00436462,0.00436462
187,19759.4,1.10025,0.75444,1.15588,0.8792,0.77892,0.85472,0.59455,1.2565,0.80398,1.26573,0.00433415,0.00433415,0.00433415
188,19965.6,1.09662,0.75435,1.15368,0.88093,0.77828,0.85529,0.59486,1.25589,0.80318,1.26508,0.00430369,0.00430369,0.00430369
189,20159,1.0908,0.74915,1.14701,0.87839,0.78077,0.85496,0.59495,1.25483,0.80236,1.26456,0.00427323,0.00427323,0.00427323
190,20367.2,1.09299,0.74267,1.14585,0.87807,0.78048,0.85527,0.59545,1.25396,0.80204,1.26374,0.00424277,0.00424277,0.00424277
191,20568.7,1.09659,0.74604,1.15258,0.87994,0.77918,0.85528,0.59563,1.25307,0.80154,1.26281,0.00421231,0.00421231,0.00421231
192,20768.7,1.0818,0.73769,1.14312,0.87614,0.78354,0.85523,0.59567,1.25217,0.80117,1.26195,0.00418185,0.00418185,0.00418185
193,20979.7,1.08268,0.73614,1.14651,0.87691,0.78382,0.85548,0.59626,1.25151,0.80088,1.26149,0.00415138,0.00415138,0.00415138
194,21177.9,1.08611,0.74085,1.14536,0.8736,0.78694,0.85521,0.59673,1.25065,0.8004,1.26114,0.00412092,0.00412092,0.00412092
195,21388.6,1.07735,0.72927,1.13731,0.87346,0.78694,0.85525,0.59675,1.24995,0.79994,1.26066,0.00409046,0.00409046,0.00409046
196,21586.2,1.08891,0.74316,1.15045,0.87376,0.7867,0.85515,0.59699,1.24921,0.79922,1.26012,0.00406,0.00406,0.00406
197,21796.6,1.08302,0.7368,1.143,0.87475,0.78602,0.85533,0.59739,1.24883,0.79885,1.25997,0.00402954,0.00402954,0.00402954
198,21995.2,1.07612,0.73312,1.13753,0.87483,0.78649,0.85563,0.59738,1.24852,0.79845,1.25977,0.00399908,0.00399908,0.00399908
199,22191.8,1.07189,0.73014,1.14353,0.87399,0.78833,0.85579,0.59746,1.24831,0.79781,1.25958,0.00396862,0.00396862,0.00396862
200,22397.1,1.07643,0.7362,1.14074,0.8749,0.78694,0.85581,0.59799,1.24782,0.79736,1.25929,0.00393815,0.00393815,0.00393815
201,22590.5,1.06809,0.72436,1.13337,0.87692,0.78601,0.85584,0.59849,1.24717,0.79662,1.25873,0.00390769,0.00390769,0.00390769
202,22797.2,1.07139,0.73144,1.14186,0.87665,0.78694,0.85589,0.59867,1.24666,0.79618,1.25843,0.00387723,0.00387723,0.00387723
203,22991.2,1.0733,0.72764,1.13669,0.8764,0.78672,0.85572,0.59888,1.24643,0.79587,1.25797,0.00384677,0.00384677,0.00384677
204,23205,1.06707,0.71767,1.13112,0.87536,0.78716,0.85575,0.59893,1.24621,0.79516,1.25813,0.00381631,0.00381631,0.00381631
205,23399.6,1.07603,0.72694,1.13722,0.87532,0.78855,0.85584,0.59921,1.24567,0.79437,1.25788,0.00378585,0.00378585,0.00378585
206,23595.6,1.06818,0.72318,1.13632,0.87775,0.78538,0.85617,0.60007,1.24505,0.7939,1.25718,0.00375538,0.00375538,0.00375538
207,23800.9,1.07229,0.72866,1.13705,0.87852,0.78488,0.85597,0.60052,1.24474,0.79376,1.25687,0.00372492,0.00372492,0.00372492
208,23995.5,1.06363,0.7201,1.136,0.8792,0.7851,0.8562,0.601,1.24422,0.79313,1.25679,0.00369446,0.00369446,0.00369446
209,24199.6,1.05729,0.71864,1.1309,0.87739,0.78625,0.85582,0.60097,1.2437,0.79245,1.2563,0.003664,0.003664,0.003664
210,24392.2,1.06227,0.71556,1.13081,0.87807,0.78627,0.85604,0.60127,1.24301,0.79213,1.25606,0.00363354,0.00363354,0.00363354
211,24599.6,1.056,0.71953,1.13235,0.87394,0.7885,0.85592,0.60156,1.24228,0.79197,1.25553,0.00360308,0.00360308,0.00360308
212,24797.4,1.0609,0.7134,1.13123,0.87369,0.78928,0.85688,0.60242,1.24176,0.79162,1.25494,0.00357262,0.00357262,0.00357262
213,24994.7,1.05663,0.70906,1.12824,0.87369,0.78828,0.85567,0.60234,1.24112,0.79216,1.2543,0.00354215,0.00354215,0.00354215
214,25205.1,1.0593,0.71416,1.12769,0.87558,0.78783,0.8559,0.60279,1.24027,0.79228,1.25335,0.00351169,0.00351169,0.00351169
215,25398.6,1.0495,0.70633,1.12341,0.87879,0.7856,0.85582,0.60288,1.23994,0.79198,1.25294,0.00348123,0.00348123,0.00348123
216,25605.1,1.04868,0.70268,1.11979,0.8797,0.78538,0.85542,0.60288,1.23917,0.79159,1.25222,0.00345077,0.00345077,0.00345077
217,25804.9,1.04978,0.70262,1.12412,0.88098,0.78493,0.85571,0.60327,1.23815,0.79042,1.25155,0.00342031,0.00342031,0.00342031
218,26027.6,1.05359,0.71127,1.1266,0.8807,0.78627,0.85628,0.60372,1.23778,0.79013,1.25119,0.00338985,0.00338985,0.00338985
219,26223.1,1.04569,0.70665,1.12669,0.8843,0.78493,0.85622,0.60433,1.237,0.78901,1.25043,0.00335938,0.00335938,0.00335938
220,26417.1,1.0423,0.69977,1.11888,0.88536,0.78449,0.85612,0.60491,1.23635,0.78801,1.25006,0.00332892,0.00332892,0.00332892
221,26626,1.03911,0.69421,1.11416,0.8819,0.78538,0.85615,0.60528,1.23607,0.78787,1.2495,0.00329846,0.00329846,0.00329846
222,26823.6,1.03894,0.70096,1.1185,0.88316,0.78471,0.8557,0.60575,1.23554,0.7877,1.24928,0.003268,0.003268,0.003268
223,27030.8,1.03601,0.69937,1.11875,0.88384,0.78512,0.85571,0.60597,1.23456,0.78757,1.24863,0.00323754,0.00323754,0.00323754
224,27223.7,1.03658,0.69818,1.11829,0.88368,0.78557,0.85612,0.60647,1.2336,0.78692,1.24798,0.00320708,0.00320708,0.00320708
225,27435.9,1.0377,0.69562,1.11497,0.8846,0.7856,0.85611,0.60655,1.23235,0.78642,1.24653,0.00317662,0.00317662,0.00317662
226,27631.1,1.03199,0.69667,1.11614,0.88196,0.78627,0.85581,0.60688,1.23157,0.78561,1.24638,0.00314615,0.00314615,0.00314615
227,27828.6,1.03176,0.68593,1.1154,0.88485,0.78583,0.8559,0.60692,1.23091,0.78509,1.246,0.00311569,0.00311569,0.00311569
228,28032,1.03454,0.69322,1.11571,0.88459,0.7858,0.85578,0.60732,1.23077,0.7848,1.24567,0.00308523,0.00308523,0.00308523
229,28226,1.03157,0.69286,1.1163,0.88631,0.78315,0.85584,0.60768,1.23008,0.78472,1.24527,0.00305477,0.00305477,0.00305477
230,28432.8,1.02668,0.68857,1.11512,0.88854,0.78048,0.85544,0.60761,1.23033,0.78463,1.24558,0.00302431,0.00302431,0.00302431
231,28629.9,1.02545,0.6911,1.11368,0.89079,0.77806,0.85562,0.60765,1.23012,0.78458,1.2453,0.00299385,0.00299385,0.00299385
232,28839.5,1.01558,0.68088,1.10551,0.89195,0.77647,0.85575,0.60799,1.23031,0.78448,1.24537,0.00296338,0.00296338,0.00296338
233,29038,1.02526,0.68394,1.10821,0.8921,0.77761,0.85599,0.60806,1.22964,0.78423,1.2451,0.00293292,0.00293292,0.00293292
234,29236,1.01782,0.68336,1.1085,0.89242,0.77649,0.85553,0.60881,1.22946,0.78388,1.24509,0.00290246,0.00290246,0.00290246
235,29444.7,1.02474,0.68703,1.10997,0.89288,0.77869,0.85563,0.60915,1.22895,0.78377,1.24464,0.002872,0.002872,0.002872
236,29641.9,1.01361,0.67685,1.1008,0.8929,0.77892,0.85584,0.60917,1.22884,0.7832,1.24459,0.00284154,0.00284154,0.00284154
237,29849.1,1.01966,0.67957,1.1055,0.89309,0.77869,0.85584,0.6093,1.22787,0.78335,1.24358,0.00281108,0.00281108,0.00281108
238,30043.6,1.01503,0.67788,1.10312,0.8947,0.77869,0.85598,0.60971,1.22731,0.78361,1.24316,0.00278062,0.00278062,0.00278062
239,30236.9,1.01477,0.67506,1.10448,0.89542,0.77691,0.856,0.60959,1.22659,0.78331,1.24267,0.00275015,0.00275015,0.00275015
240,30443,1.01217,0.67334,1.10077,0.8966,0.77713,0.856,0.6103,1.2263,0.78311,1.24237,0.00271969,0.00271969,0.00271969
241,30640.2,1.00171,0.6654,1.0975,0.8929,0.78041,0.8562,0.611,1.22551,0.78277,1.24187,0.00268923,0.00268923,0.00268923
242,30846.6,1.01493,0.67213,1.10547,0.89237,0.78115,0.85624,0.61062,1.22495,0.78241,1.24164,0.00265877,0.00265877,0.00265877
243,31044.8,1.00657,0.67226,1.10179,0.89329,0.78115,0.85632,0.611,1.2243,0.78174,1.24114,0.00262831,0.00262831,0.00262831
244,31254.7,0.99772,0.66408,1.09874,0.89265,0.77959,0.85614,0.61162,1.22409,0.78198,1.24109,0.00259785,0.00259785,0.00259785
245,31447.2,0.99832,0.66641,1.09936,0.89269,0.78003,0.85617,0.61175,1.22346,0.78224,1.24081,0.00256738,0.00256738,0.00256738
246,31643.1,1.00742,0.67367,1.10038,0.89277,0.7807,0.85616,0.61191,1.22252,0.78236,1.24027,0.00253692,0.00253692,0.00253692
247,31849.7,1.00686,0.6716,1.101,0.89333,0.78018,0.85635,0.61206,1.22184,0.78207,1.24002,0.00250646,0.00250646,0.00250646
248,32043.6,1.0026,0.66634,1.09873,0.89267,0.78222,0.85683,0.61218,1.22132,0.78161,1.23979,0.002476,0.002476,0.002476
249,32253.7,0.99118,0.65926,1.09256,0.89348,0.78092,0.85677,0.61256,1.22045,0.78174,1.23949,0.00244554,0.00244554,0.00244554
250,32455.3,0.98875,0.6588,1.09265,0.89442,0.78115,0.85726,0.61283,1.21983,0.78149,1.23917,0.00241508,0.00241508,0.00241508
251,32669.6,0.99275,0.66325,1.09588,0.89472,0.78181,0.85712,0.61306,1.21918,0.78147,1.23865,0.00238462,0.00238462,0.00238462
252,32865.4,0.99132,0.65523,1.0954,0.8948,0.78289,0.85714,0.61318,1.21872,0.78125,1.23846,0.00235415,0.00235415,0.00235415
253,33062.1,0.98879,0.65789,1.09285,0.89469,0.782,0.85726,0.61354,1.21809,0.78089,1.23808,0.00232369,0.00232369,0.00232369
254,33265.4,0.99606,0.6607,1.09399,0.89524,0.78248,0.85692,0.61361,1.21707,0.78127,1.23754,0.00229323,0.00229323,0.00229323
255,33460,0.98618,0.65203,1.0914,0.89672,0.78177,0.8566,0.61394,1.21653,0.78154,1.23693,0.00226277,0.00226277,0.00226277
256,33667.8,0.9776,0.65191,1.0881,0.89652,0.78199,0.85674,0.61469,1.21585,0.78131,1.2365,0.00223231,0.00223231,0.00223231
257,33873.4,0.9778,0.64685,1.08687,0.8967,0.78115,0.85685,0.61521,1.21521,0.78098,1.23611,0.00220185,0.00220185,0.00220185
258,34084.4,0.9796,0.65293,1.08995,0.8985,0.77929,0.85713,0.61537,1.21464,0.78046,1.23571,0.00217138,0.00217138,0.00217138
259,34288.1,0.97437,0.64185,1.08501,0.89606,0.77959,0.85683,0.61568,1.21406,0.78033,1.2356,0.00214092,0.00214092,0.00214092
260,34482.5,0.97756,0.64921,1.08784,0.89542,0.78044,0.85732,0.61587,1.21291,0.78085,1.23422,0.00211046,0.00211046,0.00211046
261,34696.8,0.97132,0.6426,1.08716,0.89537,0.78181,0.85729,0.61617,1.2128,0.77999,1.23497,0.00208,0.00208,0.00208
262,34902.8,0.97868,0.64763,1.08937,0.89521,0.78271,0.85706,0.61646,1.21186,0.78049,1.23364,0.00204954,0.00204954,0.00204954
263,35076.7,0.97132,0.64115,1.08438,0.89772,0.78226,0.85705,0.61658,1.21142,0.78053,1.23327,0.00201908,0.00201908,0.00201908
264,35172.2,0.96777,0.63897,1.0845,0.8981,0.78159,0.85688,0.61688,1.21126,0.781,1.23316,0.00198862,0.00198862,0.00198862
265,35265.4,0.97059,0.64243,1.08447,0.89567,0.78253,0.85692,0.61697,1.21116,0.7807,1.23321,0.00195815,0.00195815,0.00195815
266,35356.5,0.97263,0.64693,1.08905,0.898,0.7807,0.85667,0.61714,1.21072,0.78121,1.23299,0.00192769,0.00192769,0.00192769
267,35445.7,0.96799,0.64283,1.08524,0.89751,0.78048,0.85673,0.61723,1.20973,0.78172,1.23262,0.00189723,0.00189723,0.00189723
268,35545.6,0.95776,0.63254,1.07699,0.8983,0.78137,0.85637,0.6174,1.2096,0.78142,1.23305,0.00186677,0.00186677,0.00186677
269,35637.8,0.96764,0.63985,1.08557,0.89808,0.78157,0.85654,0.61792,1.20922,0.78171,1.23298,0.00183631,0.00183631,0.00183631
270,35781.9,0.95426,0.62843,1.07725,0.89874,0.78136,0.85648,0.61823,1.20885,0.7816,1.23279,0.00180585,0.00180585,0.00180585
271,35871.2,0.95984,0.63229,1.07719,0.8988,0.78226,0.85654,0.61875,1.20826,0.7817,1.23237,0.00177538,0.00177538,0.00177538
272,35973.3,0.95997,0.63021,1.07954,0.90155,0.78137,0.85675,0.6193,1.20801,0.78189,1.23226,0.00174492,0.00174492,0.00174492
273,36063.5,0.96209,0.6282,1.07778,0.90017,0.78159,0.85688,0.6193,1.20757,0.78228,1.23211,0.00171446,0.00171446,0.00171446
274,36155.9,0.9437,0.61772,1.07307,0.89995,0.78186,0.85672,0.61987,1.20729,0.78265,1.23186,0.001684,0.001684,0.001684
275,36245.1,0.94862,0.61813,1.06901,0.90036,0.78134,0.85655,0.6203,1.20708,0.78292,1.23208,0.00165354,0.00165354,0.00165354
276,36336.9,0.94472,0.62385,1.07392,0.90005,0.78067,0.85665,0.62032,1.20666,0.78316,1.23193,0.00162308,0.00162308,0.00162308
277,36438.3,0.94761,0.62198,1.07235,0.90031,0.7807,0.85621,0.62047,1.20591,0.78304,1.23163,0.00159262,0.00159262,0.00159262
278,36530,0.93857,0.62157,1.07253,0.90113,0.77959,0.85582,0.62072,1.20506,0.78338,1.23132,0.00156215,0.00156215,0.00156215
279,36621.9,0.94124,0.61334,1.06755,0.90165,0.78025,0.85596,0.62071,1.20471,0.78361,1.23123,0.00153169,0.00153169,0.00153169
280,36714.9,0.94427,0.62225,1.07038,0.89894,0.78159,0.8559,0.62083,1.20466,0.78412,1.23141,0.00150123,0.00150123,0.00150123
281,36806.4,0.9431,0.61959,1.07085,0.89758,0.78181,0.85609,0.62124,1.20368,0.78411,1.23122,0.00147077,0.00147077,0.00147077
282,36909.4,0.93616,0.61243,1.06785,0.90362,0.77892,0.85624,0.6215,1.2035,0.78437,1.23119,0.00144031,0.00144031,0.00144031
283,37000.9,0.94065,0.61725,1.06911,0.90333,0.77886,0.85548,0.62158,1.20251,0.78492,1.23076,0.00140985,0.00140985,0.00140985
284,37091.7,0.9222,0.60192,1.05871,0.90138,0.78003,0.85589,0.62191,1.2024,0.78504,1.23122,0.00137938,0.00137938,0.00137938
285,37181.1,0.93119,0.61359,1.06359,0.89614,0.78404,0.85595,0.62216,1.20161,0.78551,1.23096,0.00134892,0.00134892,0.00134892
286,37273.7,0.93086,0.61181,1.06578,0.89632,0.7836,0.8556,0.62223,1.20114,0.78612,1.23088,0.00131846,0.00131846,0.00131846
287,37374.8,0.92506,0.60278,1.06388,0.89962,0.78097,0.8557,0.62298,1.20034,0.78605,1.23032,0.001288,0.001288,0.001288
288,37472.1,0.92571,0.60905,1.06392,0.8987,0.78159,0.85544,0.62336,1.20007,0.78625,1.23024,0.00125754,0.00125754,0.00125754
289,37565.9,0.923,0.60271,1.05824,0.89516,0.78337,0.85549,0.62364,1.19938,0.78575,1.23009,0.00122708,0.00122708,0.00122708
290,37657.3,0.92081,0.60495,1.06005,0.89485,0.78332,0.85584,0.62381,1.19912,0.78608,1.23009,0.00119662,0.00119662,0.00119662
291,37748.3,0.92286,0.60615,1.06122,0.89628,0.78193,0.8558,0.62392,1.19865,0.7865,1.23,0.00116615,0.00116615,0.00116615
292,37849.3,0.92783,0.6072,1.06081,0.89703,0.78115,0.85573,0.62414,1.1982,0.78666,1.22984,0.00113569,0.00113569,0.00113569
293,37937.4,0.92078,0.60309,1.06242,0.89553,0.78271,0.85589,0.62432,1.19801,0.78726,1.22987,0.00110523,0.00110523,0.00110523
294,38025.8,0.91692,0.59825,1.05696,0.89769,0.78215,0.85572,0.62451,1.19765,0.78746,1.22987,0.00107477,0.00107477,0.00107477
295,38114.9,0.91642,0.60098,1.05809,0.89725,0.78238,0.85562,0.62457,1.19713,0.78789,1.22972,0.00104431,0.00104431,0.00104431
296,38203.7,0.9154,0.5968,1.05953,0.89652,0.78196,0.8555,0.62477,1.19656,0.78801,1.22957,0.00101385,0.00101385,0.00101385
297,38292.6,0.91611,0.59812,1.05927,0.89913,0.78115,0.85522,0.62504,1.19585,0.78812,1.22914,0.000983385,0.000983385,0.000983385
298,38392.7,0.90935,0.59136,1.04996,0.89957,0.78092,0.85515,0.62524,1.1956,0.7887,1.22913,0.000952923,0.000952923,0.000952923
299,38481.5,0.90653,0.59461,1.05316,0.8987,0.78098,0.85502,0.62541,1.19555,0.78836,1.22998,0.000922462,0.000922462,0.000922462
300,38570.2,0.90257,0.5817,1.04816,0.89995,0.7807,0.85472,0.62564,1.19457,0.78866,1.22952,0.000892,0.000892,0.000892
301,38658.4,0.89935,0.58671,1.05033,0.89983,0.7807,0.85455,0.6256,1.19417,0.7889,1.22963,0.000861538,0.000861538,0.000861538
302,38746.7,0.91252,0.59736,1.05905,0.89847,0.78226,0.85489,0.62633,1.193,0.78943,1.22919,0.000831077,0.000831077,0.000831077
303,38846.1,0.90435,0.59071,1.05191,0.89539,0.784,0.8547,0.62613,1.19262,0.7896,1.22872,0.000800615,0.000800615,0.000800615
304,38934.8,0.8989,0.58741,1.04929,0.89543,0.78382,0.85454,0.62628,1.19246,0.78917,1.22874,0.000770154,0.000770154,0.000770154
305,39023.3,0.89277,0.57954,1.04804,0.8942,0.7856,0.85488,0.62648,1.19164,0.78895,1.22824,0.000739692,0.000739692,0.000739692
306,39112,0.89036,0.58163,1.04999,0.89379,0.78605,0.85473,0.62671,1.19129,0.78904,1.22821,0.000709231,0.000709231,0.000709231
307,39201.1,0.89952,0.58289,1.04898,0.89379,0.78585,0.85469,0.62729,1.19104,0.78915,1.22829,0.000678769,0.000678769,0.000678769
308,39300.9,0.8933,0.57892,1.04542,0.89116,0.78739,0.85496,0.6268,1.19102,0.78911,1.22818,0.000648308,0.000648308,0.000648308
309,39389.3,0.88967,0.57777,1.04822,0.89081,0.78783,0.85514,0.62706,1.19048,0.78947,1.22803,0.000617846,0.000617846,0.000617846
310,39477.6,0.88987,0.58039,1.04631,0.89262,0.78761,0.85531,0.62799,1.18983,0.79001,1.2274,0.000587385,0.000587385,0.000587385
311,39566.4,0.89235,0.58107,1.04823,0.89216,0.78761,0.85561,0.62788,1.18969,0.78956,1.22811,0.000556923,0.000556923,0.000556923
312,39654.9,0.87859,0.57236,1.04206,0.89349,0.78712,0.85505,0.62794,1.18895,0.79007,1.22748,0.000526462,0.000526462,0.000526462
313,39754.4,0.8783,0.56925,1.03989,0.8939,0.78627,0.85479,0.62796,1.18756,0.79053,1.2262,0.000496,0.000496,0.000496
314,39843.3,0.88001,0.57385,1.0419,0.89369,0.78689,0.85462,0.62781,1.18738,0.79102,1.22639,0.000465538,0.000465538,0.000465538
315,39932.1,0.87565,0.57148,1.04231,0.89368,0.78627,0.85467,0.62803,1.18717,0.79057,1.22686,0.000435077,0.000435077,0.000435077
316,40022.2,0.83864,0.48859,1.00645,0.89348,0.78649,0.85466,0.62826,1.18675,0.79131,1.2263,0.000404615,0.000404615,0.000404615
317,40111.4,0.82148,0.47507,0.99617,0.8924,0.78742,0.85424,0.62782,1.1871,0.79105,1.22696,0.000374154,0.000374154,0.000374154
318,40212.3,0.81261,0.47008,0.99349,0.89184,0.78831,0.85464,0.62807,1.18657,0.79145,1.22704,0.000343692,0.000343692,0.000343692
319,40301.3,0.808,0.46396,0.98838,0.895,0.78456,0.85406,0.62864,1.18698,0.79074,1.22811,0.000313231,0.000313231,0.000313231
320,40389.4,0.80032,0.46122,0.9875,0.89784,0.78382,0.85437,0.62844,1.18637,0.79045,1.22807,0.000282769,0.000282769,0.000282769
321,40477.5,0.80115,0.46188,0.98764,0.89826,0.78293,0.85402,0.62859,1.18652,0.79068,1.22827,0.000252308,0.000252308,0.000252308
322,40565.9,0.78998,0.45608,0.9855,0.89854,0.78357,0.85427,0.62901,1.18596,0.79082,1.22819,0.000221846,0.000221846,0.000221846
323,40664.1,0.7919,0.45639,0.98658,0.90179,0.7807,0.85434,0.62945,1.18556,0.79097,1.2281,0.000191385,0.000191385,0.000191385
324,40756.3,0.78924,0.45677,0.98399,0.90075,0.78204,0.85425,0.62953,1.18547,0.79109,1.22803,0.000160923,0.000160923,0.000160923
325,40846.3,0.78732,0.45479,0.98217,0.9008,0.78248,0.85425,0.62945,1.18515,0.7911,1.228,0.000130462,0.000130462,0.000130462
