epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,42049,2.31092,1.64344,2.34068,0.8632,0.78694,0.84891,0.59308,2.53786,1.71195,2.57103,0.00457785,0.00457785,0.00457785
180,42152.6,2.33306,1.64262,2.33797,0.8646,0.78605,0.84925,0.5934,2.53617,1.71105,2.57022,0.00454738,0.00454738,0.00454738
181,42254.9,2.29965,1.62213,2.32972,0.86354,0.78672,0.84912,0.59354,2.53516,1.71061,2.56929,0.00451692,0.00451692,0.00451692
182,42357.3,2.32117,1.64969,2.34578,0.86479,0.78685,0.84891,0.59325,2.53507,1.70712,2.56886,0.00448646,0.00448646,0.00448646
183,42459.4,2.30938,1.62573,2.33441,0.87087,0.78271,0.84897,0.59335,2.53338,1.70592,2.56772,0.004456,0.004456,0.004456
184,42561.9,2.2888,1.609,2.32311,0.87201,0.78315,0.84892,0.59401,2.53288,1.70383,2.56652,0.00442554,0.00442554,0.00442554
185,42663.6,2.29136,1.61042,2.3211,0.8676,0.7836,0.84896,0.59437,2.53105,1.70233,2.56658,0.00439508,0.00439508,0.00439508
186,42766.3,2.3053,1.63802,2.33337,0.86703,0.78226,0.84898,0.59495,2.52928,1.70298,2.56622,0.00436462,0.00436462,0.00436462
187,42867.8,2.30067,1.61588,2.33332,0.86849,0.78092,0.8488,0.59505,2.52832,1.7036,2.5658,0.00433415,0.00433415,0.00433415
188,42969.3,2.29709,1.62578,2.3314,0.86668,0.78233,0.84842,0.59513,2.52803,1.70057,2.56615,0.00430369,0.00430369,0.00430369
189,43070.2,2.28658,1.61243,2.31134,0.86869,0.78142,0.84858,0.59554,2.52608,1.6997,2.56508,0.00427323,0.00427323,0.00427323
190,43172.8,2.29162,1.60932,2.32091,0.87171,0.78003,0.84872,0.59594,2.52627,1.69679,2.56525,0.00424277,0.00424277,0.00424277
191,43275.7,2.29208,1.61238,2.32142,0.86772,0.78215,0.84896,0.59616,2.5254,1.69551,2.56496,0.00421231,0.00421231,0.00421231
192,43378.6,2.26964,1.58063,2.30833,0.86988,0.78271,0.84929,0.59702,2.52601,1.69349,2.56434,0.00418185,0.00418185,0.00418185
193,43480.6,2.27241,1.58073,2.32057,0.86973,0.78315,0.84948,0.59715,2.5252,1.69172,2.56352,0.00415138,0.00415138,0.00415138
194,43582.7,2.28513,1.61827,2.32172,0.86754,0.78528,0.84959,0.59675,2.52476,1.69115,2.5629,0.00412092,0.00412092,0.00412092
195,43685.4,2.25173,1.56734,2.29669,0.86813,0.78492,0.84941,0.59782,2.52285,1.68869,2.56168,0.00409046,0.00409046,0.00409046
196,43787.7,2.28281,1.59538,2.32322,0.8689,0.78581,0.84976,0.59841,2.52029,1.68916,2.55965,0.00406,0.00406,0.00406
197,43890.6,2.26723,1.58651,2.30667,0.86903,0.78672,0.85002,0.5985,2.51926,1.68816,2.55864,0.00402954,0.00402954,0.00402954
198,43993.5,2.26769,1.57761,2.3012,0.87069,0.78672,0.85006,0.59922,2.51624,1.68976,2.55725,0.00399908,0.00399908,0.00399908
199,44097.1,2.24834,1.57426,2.30317,0.86826,0.78583,0.85008,0.59871,2.51471,1.6887,2.55696,0.00396862,0.00396862,0.00396862
200,44199.8,2.26601,1.57113,2.30708,0.86507,0.78588,0.8498,0.59888,2.51315,1.68959,2.55401,0.00393815,0.00393815,0.00393815
201,44302.6,2.24158,1.56778,2.30003,0.86869,0.78583,0.85002,0.59938,2.51163,1.68885,2.55271,0.00390769,0.00390769,0.00390769
202,44404.4,2.24828,1.58222,2.30865,0.8685,0.78449,0.84941,0.60005,2.51138,1.68729,2.55248,0.00387723,0.00387723,0.00387723
203,44505.8,2.25189,1.57664,2.30334,0.86887,0.7836,0.84935,0.60038,2.51069,1.68716,2.55265,0.00384677,0.00384677,0.00384677
204,44607.6,2.24164,1.54601,2.29137,0.86934,0.78382,0.84937,0.60105,2.50972,1.68681,2.55239,0.00381631,0.00381631,0.00381631
205,44709.8,2.26352,1.55715,2.3067,0.87229,0.78271,0.84927,0.6019,2.50726,1.68565,2.55132,0.00378585,0.00378585,0.00378585
206,44812.5,2.24257,1.55997,2.29565,0.86901,0.7836,0.84907,0.60234,2.50608,1.68467,2.55142,0.00375538,0.00375538,0.00375538
207,44914.1,2.2451,1.5772,2.29303,0.87102,0.78248,0.84883,0.60257,2.50547,1.68446,2.55024,0.00372492,0.00372492,0.00372492
208,45016.4,2.22811,1.53371,2.28935,0.87274,0.78181,0.84882,0.60269,2.50366,1.68301,2.5494,0.00369446,0.00369446,0.00369446
209,45118.7,2.22306,1.54869,2.28435,0.86992,0.78099,0.84834,0.60254,2.50167,1.68263,2.54852,0.003664,0.003664,0.003664
210,45219.1,2.23266,1.54505,2.29057,0.87215,0.78141,0.84746,0.60237,2.49958,1.68445,2.54843,0.00363354,0.00363354,0.00363354
211,45321.7,2.21876,1.55268,2.29094,0.87515,0.77953,0.84771,0.60247,2.49916,1.68443,2.54747,0.00360308,0.00360308,0.00360308
212,45424.2,2.22216,1.54189,2.28382,0.86987,0.78271,0.84784,0.60331,2.49858,1.68369,2.54652,0.00357262,0.00357262,0.00357262
213,45526.3,2.2192,1.52894,2.28531,0.87282,0.78025,0.84786,0.60368,2.4978,1.68285,2.54607,0.00354215,0.00354215,0.00354215
214,45627.5,2.22592,1.5278,2.27992,0.87064,0.78337,0.84805,0.60436,2.49649,1.68122,2.54433,0.00351169,0.00351169,0.00351169
215,45729.7,2.20874,1.5352,2.27521,0.87135,0.78337,0.84853,0.60454,2.49653,1.68091,2.54551,0.00348123,0.00348123,0.00348123
216,45832.7,2.20128,1.51507,2.25817,0.87335,0.78315,0.849,0.60486,2.49548,1.6809,2.54287,0.00345077,0.00345077,0.00345077
217,45935.9,2.20424,1.51341,2.26906,0.87236,0.78271,0.84886,0.60518,2.49465,1.68063,2.54268,0.00342031,0.00342031,0.00342031
218,46038.9,2.21871,1.5278,2.27875,0.87315,0.78382,0.84935,0.60592,2.49352,1.68028,2.5417,0.00338985,0.00338985,0.00338985
219,46141.6,2.19884,1.51071,2.27705,0.87296,0.78404,0.84921,0.6062,2.49249,1.67913,2.54147,0.00335938,0.00335938,0.00335938
220,46243.8,2.1859,1.50817,2.25898,0.87286,0.78538,0.8491,0.60624,2.49126,1.67993,2.54118,0.00332892,0.00332892,0.00332892
221,46347.2,2.19086,1.48366,2.25032,0.87494,0.78582,0.84898,0.60633,2.4894,1.68233,2.54056,0.00329846,0.00329846,0.00329846
222,46450.2,2.1856,1.5116,2.2599,0.88105,0.77981,0.8488,0.60682,2.48881,1.67982,2.53944,0.003268,0.003268,0.003268
223,46551.9,2.17523,1.50804,2.2616,0.88122,0.78207,0.84948,0.60722,2.48742,1.67831,2.5392,0.00323754,0.00323754,0.00323754
224,46655.2,2.17393,1.49234,2.26162,0.8796,0.78181,0.84917,0.60735,2.48574,1.68015,2.53904,0.00320708,0.00320708,0.00320708
225,46758.5,2.18545,1.49399,2.25547,0.87586,0.78307,0.849,0.6075,2.48412,1.68232,2.53852,0.00317662,0.00317662,0.00317662
226,46862.2,2.17276,1.50093,2.25638,0.87699,0.78271,0.84898,0.60795,2.48324,1.68178,2.53814,0.00314615,0.00314615,0.00314615
227,46965.6,2.16657,1.47399,2.25078,0.87763,0.78315,0.84902,0.60855,2.48247,1.68102,2.53827,0.00311569,0.00311569,0.00311569
228,47069.4,2.16884,1.4891,2.25643,0.87711,0.78258,0.8487,0.6089,2.48094,1.68131,2.53728,0.00308523,0.00308523,0.00308523
229,47173,2.16345,1.4792,2.25485,0.87598,0.78382,0.84862,0.60955,2.48098,1.67982,2.5376,0.00305477,0.00305477,0.00305477
230,47276.3,2.15251,1.47678,2.24907,0.87798,0.78415,0.84902,0.61011,2.47975,1.68037,2.53709,0.00302431,0.00302431,0.00302431
231,47379,2.16672,1.49625,2.25152,0.87881,0.7836,0.84888,0.61041,2.4788,1.68005,2.53577,0.00299385,0.00299385,0.00299385
232,47481,2.1424,1.4616,2.23725,0.87752,0.78403,0.84883,0.6103,2.47722,1.68239,2.53449,0.00296338,0.00296338,0.00296338
233,47583.8,2.15525,1.46839,2.25067,0.877,0.78344,0.84906,0.61108,2.47613,1.68334,2.53339,0.00293292,0.00293292,0.00293292
234,47687.3,2.14036,1.46527,2.24358,0.87937,0.78305,0.849,0.61094,2.47429,1.68556,2.53322,0.00290246,0.00290246,0.00290246
235,47789.9,2.16253,1.48522,2.25728,0.88055,0.78293,0.8487,0.61098,2.47395,1.68612,2.53368,0.002872,0.002872,0.002872
236,47892.2,2.14879,1.46305,2.23554,0.87934,0.78447,0.84856,0.61118,2.47403,1.68461,2.53279,0.00284154,0.00284154,0.00284154
237,47995.7,2.14184,1.46039,2.23735,0.88319,0.78185,0.84924,0.61221,2.47413,1.68127,2.53307,0.00281108,0.00281108,0.00281108
238,48099.4,2.13343,1.45987,2.2325,0.88333,0.78122,0.84932,0.61237,2.47333,1.6829,2.53199,0.00278062,0.00278062,0.00278062
239,48202.3,2.1379,1.45819,2.2339,0.88179,0.78306,0.84923,0.61206,2.47212,1.68388,2.53107,0.00275015,0.00275015,0.00275015
240,48305.1,2.12673,1.4486,2.22774,0.88243,0.78382,0.84926,0.61241,2.47191,1.68134,2.53167,0.00271969,0.00271969,0.00271969
241,48408.4,2.11652,1.43219,2.22145,0.87962,0.78538,0.84889,0.61299,2.46857,1.68407,2.52943,0.00268923,0.00268923,0.00268923
242,48511.8,2.12455,1.46184,2.23638,0.88109,0.78276,0.84857,0.61324,2.46899,1.68556,2.52875,0.00265877,0.00265877,0.00265877
243,48613.5,2.11263,1.44636,2.23112,0.87982,0.7848,0.84845,0.61363,2.46969,1.68174,2.52943,0.00262831,0.00262831,0.00262831
244,48714.7,2.09954,1.43136,2.21904,0.88081,0.78396,0.84872,0.61372,2.46911,1.68101,2.5289,0.00259785,0.00259785,0.00259785
245,48817.8,2.10965,1.4423,2.2263,0.87896,0.78329,0.8483,0.61372,2.46649,1.6821,2.52574,0.00256738,0.00256738,0.00256738
246,48921.4,2.114,1.43935,2.21897,0.87977,0.78277,0.84851,0.61444,2.46514,1.68076,2.52499,0.00253692,0.00253692,0.00253692
247,49024.7,2.12516,1.45192,2.2304,0.88156,0.78299,0.84884,0.61488,2.46476,1.67951,2.52494,0.00250646,0.00250646,0.00250646
248,49127.5,2.10513,1.43713,2.22285,0.88084,0.78255,0.84874,0.61487,2.46345,1.68123,2.52377,0.002476,0.002476,0.002476
249,49229.9,2.08835,1.4176,2.20898,0.88147,0.78226,0.84853,0.61499,2.46131,1.682,2.52363,0.00244554,0.00244554,0.00244554
250,49333.5,2.09039,1.41463,2.20881,0.88246,0.78137,0.84826,0.6156,2.46146,1.67836,2.52384,0.00241508,0.00241508,0.00241508
251,49436.3,2.08782,1.4201,2.21561,0.88195,0.78256,0.84805,0.61547,2.46044,1.67922,2.52169,0.00238462,0.00238462,0.00238462
252,49538.5,2.08765,1.4068,2.21224,0.8814,0.78226,0.84899,0.61593,2.45995,1.67934,2.52162,0.00235415,0.00235415,0.00235415
253,49641.7,2.09348,1.41961,2.2084,0.88303,0.78271,0.84928,0.61634,2.45724,1.68233,2.52036,0.00232369,0.00232369,0.00232369
254,49744.5,2.09704,1.42011,2.209,0.88364,0.78188,0.84939,0.61693,2.45774,1.6795,2.52048,0.00229323,0.00229323,0.00229323
255,49847.8,2.075,1.40315,2.21109,0.88532,0.78114,0.84904,0.61703,2.45671,1.67998,2.52,0.00226277,0.00226277,0.00226277
256,49949.6,2.06732,1.40979,2.20014,0.88646,0.77953,0.8496,0.61746,2.45598,1.6788,2.51948,0.00223231,0.00223231,0.00223231
257,50050.8,2.0636,1.39116,2.19904,0.8864,0.7807,0.8496,0.61821,2.4558,1.67658,2.52016,0.00220185,0.00220185,0.00220185
258,50152.4,2.0583,1.3993,2.19586,0.89409,0.77647,0.84954,0.61827,2.45439,1.67744,2.51975,0.00217138,0.00217138,0.00217138
259,50255,2.05168,1.3807,2.19604,0.89073,0.77959,0.84969,0.61918,2.45452,1.67593,2.51906,0.00214092,0.00214092,0.00214092
260,50357.1,2.0575,1.39121,2.19355,0.89362,0.7788,0.84991,0.61958,2.4532,1.67752,2.51761,0.00211046,0.00211046,0.00211046
261,50458.4,2.04895,1.38879,2.19348,0.88813,0.78202,0.84994,0.61955,2.45252,1.67711,2.51635,0.00208,0.00208,0.00208
262,50561.3,2.06361,1.39776,2.19872,0.89074,0.78048,0.85014,0.61931,2.45189,1.67684,2.51586,0.00204954,0.00204954,0.00204954
263,50664.2,2.03945,1.37582,2.18789,0.88975,0.78061,0.85061,0.61929,2.45019,1.67783,2.51431,0.00201908,0.00201908,0.00201908
264,50767,2.03863,1.37468,2.18783,0.89234,0.77952,0.85087,0.61985,2.44996,1.67654,2.51308,0.00198862,0.00198862,0.00198862
265,50869.8,2.04959,1.37592,2.18796,0.8937,0.77948,0.85073,0.62008,2.4485,1.67887,2.51248,0.00195815,0.00195815,0.00195815
266,50972.4,2.04424,1.39214,2.19402,0.89507,0.77948,0.8507,0.62064,2.44782,1.6789,2.51234,0.00192769,0.00192769,0.00192769
267,51075.6,2.04069,1.37652,2.18919,0.89232,0.77934,0.85086,0.6211,2.4474,1.67823,2.51175,0.00189723,0.00189723,0.00189723
268,51179.1,2.02436,1.36011,2.17616,0.89229,0.77913,0.85048,0.62115,2.44651,1.67827,2.51193,0.00186677,0.00186677,0.00186677
269,51282.4,2.03868,1.3728,2.19512,0.89288,0.78021,0.85047,0.62153,2.44597,1.67826,2.51182,0.00183631,0.00183631,0.00183631
270,51385.7,2.02066,1.34368,2.18171,0.89306,0.77984,0.85014,0.62162,2.44486,1.67988,2.5121,0.00180585,0.00180585,0.00180585
271,51488.8,2.02844,1.36202,2.1786,0.89383,0.77863,0.85005,0.62174,2.44343,1.68105,2.51123,0.00177538,0.00177538,0.00177538
272,51589.9,2.02545,1.35957,2.18116,0.89421,0.77798,0.84994,0.62191,2.44316,1.68052,2.51178,0.00174492,0.00174492,0.00174492
273,51691.3,2.023,1.35339,2.17535,0.89518,0.77842,0.84971,0.62212,2.44178,1.68199,2.51108,0.00171446,0.00171446,0.00171446
274,51792.6,1.99177,1.32938,2.17289,0.89587,0.7778,0.85019,0.6223,2.44097,1.68147,2.51118,0.001684,0.001684,0.001684
275,51895.4,2.00251,1.32718,2.16253,0.89576,0.77892,0.84999,0.62289,2.44081,1.68285,2.51017,0.00165354,0.00165354,0.00165354
276,51998.3,1.99248,1.3371,2.16793,0.89764,0.77914,0.84998,0.62289,2.43975,1.68204,2.50995,0.00162308,0.00162308,0.00162308
277,52101,2.00016,1.34559,2.16478,0.89712,0.77869,0.85018,0.62297,2.4391,1.68383,2.50957,0.00159262,0.00159262,0.00159262
278,52202.7,1.98013,1.34,2.16488,0.89724,0.7784,0.85028,0.62352,2.43849,1.68388,2.50896,0.00156215,0.00156215,0.00156215
279,52304.4,1.99291,1.32424,2.16059,0.89584,0.77892,0.85033,0.62396,2.43729,1.68375,2.5081,0.00153169,0.00153169,0.00153169
280,52406.4,1.98902,1.33451,2.15881,0.89275,0.77918,0.85011,0.62448,2.43783,1.68521,2.50886,0.00150123,0.00150123,0.00150123
281,52507.7,1.97978,1.33331,2.16022,0.8946,0.77869,0.84995,0.62427,2.43766,1.68602,2.50883,0.00147077,0.00147077,0.00147077
282,52610.1,1.97987,1.32621,2.16093,0.89585,0.77803,0.84978,0.62453,2.43793,1.68492,2.50915,0.00144031,0.00144031,0.00144031
283,52712.9,1.9861,1.32832,2.15937,0.89314,0.77892,0.84923,0.6246,2.43831,1.6833,2.51008,0.00140985,0.00140985,0.00140985
284,52814.3,1.95758,1.301,2.13974,0.8959,0.77825,0.84896,0.62497,2.43758,1.68382,2.51061,0.00137938,0.00137938,0.00137938
285,52915.8,1.97219,1.32512,2.14983,0.89543,0.77825,0.84936,0.62544,2.4375,1.68175,2.51043,0.00134892,0.00134892,0.00134892
286,53017.2,1.96316,1.32238,2.15648,0.89578,0.77736,0.84916,0.62559,2.43634,1.68457,2.51054,0.00131846,0.00131846,0.00131846
287,53118.6,1.9506,1.30468,2.1475,0.89523,0.777,0.84912,0.62579,2.43628,1.68315,2.50977,0.001288,0.001288,0.001288
288,53220.9,1.95139,1.31719,2.14442,0.89555,0.77736,0.84943,0.62619,2.43685,1.6839,2.51123,0.00125754,0.00125754,0.00125754
289,53323.7,1.94864,1.30009,2.13691,0.8962,0.77647,0.8492,0.62632,2.43612,1.68449,2.51095,0.00122708,0.00122708,0.00122708
290,53426.9,1.94242,1.30821,2.14156,0.90044,0.77268,0.84946,0.62638,2.43455,1.6865,2.51037,0.00119662,0.00119662,0.00119662
291,53529.9,1.95609,1.30984,2.14923,0.89492,0.77629,0.84932,0.62668,2.43473,1.6867,2.51042,0.00116615,0.00116615,0.00116615
292,53631.9,1.95686,1.30488,2.14163,0.90028,0.77464,0.84946,0.62688,2.43308,1.68815,2.51,0.00113569,0.00113569,0.00113569
293,53734.5,1.94541,1.29865,2.14375,0.90134,0.77374,0.84929,0.62676,2.43274,1.68956,2.50956,0.00110523,0.00110523,0.00110523
294,53836.7,1.93299,1.28671,2.13176,0.89895,0.77321,0.84893,0.627,2.43115,1.69191,2.50873,0.00107477,0.00107477,0.00107477
295,53937.9,1.93268,1.29639,2.13571,0.89909,0.77424,0.84874,0.627,2.42954,1.69489,2.50822,0.00104431,0.00104431,0.00104431
296,54040.7,1.93334,1.28237,2.14113,0.89837,0.77446,0.84884,0.62734,2.42937,1.69467,2.50806,0.00101385,0.00101385,0.00101385
297,54143.2,1.93656,1.29054,2.14284,0.90087,0.77357,0.84886,0.62715,2.43006,1.69362,2.50749,0.000983385,0.000983385,0.000983385
298,54245.9,1.92237,1.28277,2.12782,0.90048,0.77432,0.84871,0.62724,2.43127,1.69265,2.50802,0.000952923,0.000952923,0.000952923
299,54348.9,1.91191,1.28069,2.12884,0.89993,0.77312,0.84848,0.62739,2.42875,1.69575,2.50727,0.000922462,0.000922462,0.000922462
300,54450.1,1.90346,1.25328,2.11616,0.9009,0.77089,0.84824,0.6274,2.4276,1.69774,2.50703,0.000892,0.000892,0.000892
301,54551.1,1.90108,1.26314,2.12674,0.90088,0.77375,0.84776,0.62735,2.42753,1.69873,2.50619,0.000861538,0.000861538,0.000861538
302,54652.3,1.91521,1.29257,2.13812,0.90029,0.77223,0.84741,0.62719,2.426,1.70307,2.50567,0.000831077,0.000831077,0.000831077
303,54753.8,1.90334,1.26987,2.12591,0.89543,0.77535,0.84726,0.62739,2.42642,1.70205,2.50546,0.000800615,0.000800615,0.000800615
304,54854.6,1.90418,1.2599,2.12413,0.89515,0.77491,0.84713,0.62745,2.42553,1.70464,2.50534,0.000770154,0.000770154,0.000770154
305,54956.6,1.88271,1.24197,2.11316,0.89389,0.77401,0.84712,0.62769,2.42473,1.70686,2.50632,0.000739692,0.000739692,0.000739692
306,55059.3,1.88127,1.25599,2.12297,0.89571,0.77379,0.84719,0.62779,2.42207,1.71037,2.50384,0.000709231,0.000709231,0.000709231
307,55161.9,1.89355,1.25376,2.1183,0.8957,0.77379,0.84704,0.62759,2.42243,1.71034,2.50472,0.000678769,0.000678769,0.000678769
308,55265,1.88428,1.23805,2.11213,0.90213,0.77089,0.84732,0.62787,2.42185,1.7122,2.50353,0.000648308,0.000648308,0.000648308
309,55367,1.87771,1.25514,2.11549,0.90233,0.77006,0.8474,0.62815,2.42088,1.71433,2.5037,0.000617846,0.000617846,0.000617846
310,55470,1.86885,1.2425,2.10998,0.90542,0.768,0.84713,0.62847,2.42057,1.71444,2.50293,0.000587385,0.000587385,0.000587385
311,55573.7,1.88464,1.25038,2.1218,0.90643,0.76755,0.8473,0.62879,2.4212,1.71216,2.50332,0.000556923,0.000556923,0.000556923
312,55677.4,1.86211,1.2276,2.10573,0.90466,0.768,0.84701,0.62875,2.42129,1.7129,2.50399,0.000526462,0.000526462,0.000526462
313,55781.1,1.85084,1.22997,2.10059,0.90107,0.76934,0.84694,0.62889,2.42153,1.71208,2.50461,0.000496,0.000496,0.000496
314,55882.8,1.85927,1.2398,2.10171,0.90282,0.77023,0.84718,0.62923,2.42009,1.71342,2.50425,0.000465538,0.000465538,0.000465538
315,55986,1.85674,1.23631,2.1033,0.90369,0.76933,0.8472,0.62941,2.41961,1.71296,2.50428,0.000435077,0.000435077,0.000435077
316,56087.3,1.74722,0.99158,2.02114,0.90411,0.77112,0.8476,0.63025,2.41806,1.71391,2.50267,0.000404615,0.000404615,0.000404615
317,56186.8,1.70677,0.95746,2.00091,0.90138,0.77203,0.84746,0.63044,2.41623,1.71585,2.50219,0.000374154,0.000374154,0.000374154
318,56286.7,1.68963,0.95112,1.99402,0.90336,0.77067,0.8474,0.63056,2.41468,1.71787,2.50188,0.000343692,0.000343692,0.000343692
319,56387,1.68041,0.93694,1.98225,0.90186,0.77212,0.84732,0.63059,2.4153,1.71661,2.50254,0.000313231,0.000313231,0.000313231
320,56488.4,1.67032,0.93597,1.98577,0.90271,0.77132,0.8473,0.63072,2.41468,1.71953,2.50231,0.000282769,0.000282769,0.000282769
321,56588.3,1.66745,0.93747,1.98165,0.90227,0.77155,0.84737,0.63097,2.41395,1.72018,2.50271,0.000252308,0.000252308,0.000252308
322,56688.4,1.65088,0.92339,1.98292,0.90291,0.77089,0.84735,0.63136,2.41366,1.72009,2.50305,0.000221846,0.000221846,0.000221846
323,56788,1.65344,0.9212,1.98099,0.90281,0.77112,0.84761,0.63156,2.41464,1.71788,2.50354,0.000191385,0.000191385,0.000191385
324,56888,1.64629,0.91627,1.97606,0.90555,0.77089,0.84797,0.63182,2.41256,1.7205,2.50358,0.000160923,0.000160923,0.000160923
325,56989,1.64217,0.91359,1.97303,0.90482,0.77123,0.84762,0.6318,2.41288,1.71781,2.50335,0.000130462,0.000130462,0.000130462
